id,age,gender,country,latitude,longitude,traffic_source,days_since_lo,cancellations,returns,no_orders,no_items,items_per_order,total_spend,avg_order_value,income_category,children_at_home
28493,66,F,China,26.50226715,106.7293534,Search,593.0,0.0,0.0,1,2,2.0,79.98999977111816,79.98999977111816,low,0.0
52779,59,F,China,26.50226715,106.7293534,Search,241.0,0.0,0.0,1,1,1.0,183.9900054931641,183.9900054931641,medium,1.0
65703,47,M,China,26.50226715,106.7293534,Display,186.0,0.0,0.0,1,1,1.0,65.0,65.0,low,1.0
68681,70,M,China,26.50226715,106.7293534,Search,37.0,0.0,0.0,2,2,1.0,154.4499969482422,77.2249984741211,low,0.0
71148,69,M,China,26.50226715,106.7293534,Facebook,90.0,0.0,0.0,1,3,3.0,406.4800033569336,406.4800033569336,medium,0.0
73910,67,M,China,26.50226715,106.7293534,Organic,518.0,0.0,0.0,1,1,1.0,37.959999084472656,37.959999084472656,high,0.0
88814,16,F,China,26.50226715,106.7293534,Search,212.0,1.0,0.0,1,1,1.0,11.010000228881836,11.010000228881836,low,0.0
90486,15,M,China,26.50226715,106.7293534,Search,278.0,0.0,0.0,3,6,2.0,191.6700038909912,63.89000129699707,none,0.0
91202,67,F,China,26.50226715,106.7293534,Search,96.0,0.0,0.0,1,2,2.0,120.0,120.0,medium,0.0
91814,16,M,China,26.50226715,106.7293534,Display,91.0,0.0,1.0,1,2,2.0,87.9900016784668,87.9900016784668,low,0.0
95737,66,M,China,26.50226715,106.7293534,Search,364.0,0.0,0.0,1,1,1.0,74.5,74.5,medium,0.0
97432,55,F,China,26.50226715,106.7293534,Search,328.0,0.0,0.0,1,1,1.0,20.0,20.0,medium,1.0
99986,61,F,China,26.50226715,106.7293534,Search,109.0,0.0,0.0,1,1,1.0,27.989999771118164,27.989999771118164,high,1.0
2475,35,M,China,26.56548482,106.7399772,Organic,709.0,0.0,0.0,1,1,1.0,18.5,18.5,low,0.0
7655,35,F,China,26.56548482,106.7399772,Search,177.0,0.0,0.0,1,1,1.0,26.979999542236328,26.979999542236328,low,0.0
17284,13,M,China,26.56548482,106.7399772,Search,290.0,0.0,0.0,1,1,1.0,39.5,39.5,none,0.0
28446,47,F,China,26.56548482,106.7399772,Email,438.0,0.0,0.0,1,2,2.0,80.98999977111816,80.98999977111816,low,1.0
35755,41,M,China,26.56548482,106.7399772,Search,35.0,0.0,1.0,1,4,4.0,147.7100009918213,147.7100009918213,low,0.0
37224,15,F,China,26.56548482,106.7399772,Search,581.0,0.0,0.0,1,1,1.0,13.970000267028809,13.970000267028809,none,0.0
39296,46,M,China,26.56548482,106.7399772,Search,614.0,0.0,0.0,1,1,1.0,34.95000076293945,34.95000076293945,low,1.0
43075,67,M,China,26.56548482,106.7399772,Search,170.0,1.0,0.0,1,3,3.0,165.52999877929688,165.52999877929688,high,0.0
48481,70,F,China,26.56548482,106.7399772,Search,459.0,0.0,0.0,1,1,1.0,134.94000244140625,134.94000244140625,high,0.0
51327,42,M,China,26.56548482,106.7399772,Search,646.0,0.0,0.0,1,2,2.0,179.98999786376953,179.98999786376953,low,1.0
57342,58,M,China,26.56548482,106.7399772,Search,559.0,0.0,0.0,1,2,2.0,52.5699987411499,52.5699987411499,medium,1.0
66968,52,M,China,26.56548482,106.7399772,Facebook,28.0,0.0,0.0,1,1,1.0,100.81999969482422,100.81999969482422,high,1.0
71308,38,F,China,26.56548482,106.7399772,Search,15.0,1.0,0.0,1,2,2.0,255.95000076293945,255.95000076293945,low,1.0
72171,38,F,China,26.56548482,106.7399772,Facebook,200.0,0.0,0.0,1,1,1.0,38.560001373291016,38.560001373291016,low,1.0
74428,39,M,China,26.56548482,106.7399772,Organic,265.0,0.0,0.0,1,1,1.0,155.0,155.0,low,1.0
80028,46,M,China,26.56548482,106.7399772,Search,254.0,0.0,0.0,2,2,1.0,237.5,118.75,low,0.0
80045,21,F,China,26.56548482,106.7399772,Display,679.0,0.0,0.0,1,1,1.0,3.5,3.5,medium,0.0
86933,29,M,China,26.56548482,106.7399772,Search,159.0,0.0,0.0,1,2,2.0,112.98999977111816,112.98999977111816,low,0.0
88222,26,M,China,26.56548482,106.7399772,Search,284.0,1.0,0.0,1,1,1.0,100.1999969482422,100.1999969482422,low,0.0
89595,23,F,China,26.56548482,106.7399772,Search,258.0,1.0,0.0,1,1,1.0,89.0,89.0,medium,0.0
95680,31,M,China,26.56548482,106.7399772,Display,355.0,0.0,0.0,1,1,1.0,27.0,27.0,low,1.0
3876,36,M,China,26.61448418,106.7559076,Search,523.0,0.0,0.0,1,1,1.0,15.989999771118164,15.989999771118164,low,1.0
7793,54,F,China,26.61448418,106.7559076,Search,413.0,0.0,0.0,1,1,1.0,13.920000076293944,13.920000076293944,high,1.0
13332,56,F,China,26.61448418,106.7559076,Search,525.0,0.0,0.0,1,2,2.0,187.5,187.5,high,1.0
13907,23,F,China,26.61448418,106.7559076,Display,43.0,0.0,0.0,1,1,1.0,54.97999954223633,54.97999954223633,low,0.0
23369,31,M,China,26.61448418,106.7559076,Search,403.0,0.0,0.0,1,1,1.0,24.0,24.0,low,1.0
30591,34,M,China,26.61448418,106.7559076,Organic,14.0,1.0,0.0,1,1,1.0,44.9900016784668,44.9900016784668,medium,0.0
44731,34,M,China,26.61448418,106.7559076,Organic,58.0,0.0,0.0,1,4,4.0,95.03000068664551,95.03000068664551,low,0.0
56047,17,F,China,26.61448418,106.7559076,Facebook,656.0,0.0,0.0,1,1,1.0,119.0,119.0,low,0.0
62796,31,M,China,26.61448418,106.7559076,Search,620.0,0.0,0.0,1,1,1.0,54.0,54.0,low,0.0
64082,12,F,China,26.61448418,106.7559076,Facebook,196.0,0.0,0.0,1,1,1.0,58.9900016784668,58.9900016784668,none,0.0
72370,18,F,China,26.61448418,106.7559076,Search,54.0,0.0,1.0,2,5,2.5,511.290002822876,255.645001411438,medium,0.0
75381,58,M,China,26.61448418,106.7559076,Search,486.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,high,1.0
76035,21,M,China,26.61448418,106.7559076,Facebook,316.0,0.0,0.0,1,3,3.0,94.8799991607666,94.8799991607666,medium,0.0
77833,27,F,China,26.61448418,106.7559076,Search,220.0,0.0,0.0,1,1,1.0,12.0,12.0,low,0.0
81503,27,M,China,26.61448418,106.7559076,Email,211.0,0.0,0.0,1,1,1.0,190.0,190.0,low,1.0
86126,55,M,China,26.61448418,106.7559076,Search,95.0,0.0,0.0,1,2,2.0,51.9900016784668,51.9900016784668,high,1.0
86823,28,M,China,26.61448418,106.7559076,Search,23.0,0.0,1.0,1,1,1.0,25.0,25.0,medium,0.0
87931,57,F,China,26.61448418,106.7559076,Organic,39.0,0.0,0.0,1,1,1.0,41.9900016784668,41.9900016784668,medium,1.0
96410,65,F,China,26.61448418,106.7559076,Search,229.0,0.0,0.0,1,2,2.0,40.0,40.0,medium,0.0
98118,47,F,China,26.61448418,106.7559076,Search,123.0,1.0,0.0,2,3,1.5,74.97999954223633,37.489999771118164,low,1.0
98264,53,M,China,26.61448418,106.7559076,Search,445.0,0.0,0.0,1,1,1.0,169.9499969482422,169.9499969482422,high,1.0
13989,39,F,China,26.61619396,106.8262688,Search,165.0,1.0,0.0,1,1,1.0,10.510000228881836,10.510000228881836,low,1.0
45980,35,F,China,26.61619396,106.8262688,Display,181.0,1.0,0.0,1,1,1.0,10.989999771118164,10.989999771118164,medium,0.0
63659,69,M,China,26.61619396,106.8262688,Search,8.0,0.0,0.0,2,2,1.0,78.96000099182129,39.480000495910645,medium,0.0
65347,34,F,China,26.61619396,106.8262688,Search,626.0,0.0,0.0,1,2,2.0,62.0,62.0,low,1.0
73725,13,F,China,26.61619396,106.8262688,Organic,150.0,0.0,0.0,2,2,1.0,176.98999786376953,88.49499893188477,none,0.0
77403,67,F,China,26.61619396,106.8262688,Search,112.0,0.0,0.0,2,3,1.5,272.290002822876,136.145001411438,medium,0.0
78350,16,F,China,26.61619396,106.8262688,Facebook,328.0,0.0,0.0,1,1,1.0,24.0,24.0,low,0.0
81693,14,M,China,26.61619396,106.8262688,Organic,81.0,0.0,0.0,3,3,1.0,185.5,61.833333333333336,none,0.0
86859,12,F,China,26.61619396,106.8262688,Organic,36.0,0.0,0.0,4,5,1.25,266.9000053405762,66.72500133514404,none,0.0
98283,67,M,China,26.61619396,106.8262688,Search,27.0,0.0,0.0,1,1,1.0,49.799999237060554,49.799999237060554,medium,0.0
99197,46,F,China,26.61619396,106.8262688,Display,45.0,0.0,0.0,1,1,1.0,16.950000762939453,16.950000762939453,low,1.0
468,64,F,China,27.7187036,106.896811,Search,100.0,1.0,0.0,1,1,1.0,82.0,82.0,high,0.0
2010,52,M,China,27.7187036,106.896811,Display,53.0,0.0,0.0,2,2,1.0,214.97999572753906,107.48999786376953,medium,1.0
3539,70,F,China,27.7187036,106.896811,Organic,33.0,1.0,0.0,1,2,2.0,130.16000366210938,130.16000366210938,high,0.0
5531,39,F,China,27.7187036,106.896811,Organic,267.0,0.0,0.0,1,1,1.0,117.98999786376952,117.98999786376952,medium,1.0
11885,20,F,China,27.7187036,106.896811,Organic,22.0,0.0,0.0,1,2,2.0,84.9900016784668,84.9900016784668,low,0.0
38126,25,F,China,27.7187036,106.896811,Email,175.0,0.0,0.0,1,1,1.0,68.0,68.0,low,0.0
43400,46,F,China,27.7187036,106.896811,Search,586.0,0.0,0.0,2,2,1.0,89.0,44.5,low,1.0
59594,22,M,China,27.7187036,106.896811,Search,24.0,0.0,0.0,2,2,1.0,126.73999977111816,63.36999988555908,medium,0.0
65549,35,F,China,27.7187036,106.896811,Organic,13.0,0.0,0.0,1,2,2.0,74.0,74.0,low,1.0
69120,16,M,China,27.7187036,106.896811,Search,361.0,0.0,0.0,1,1,1.0,38.0,38.0,low,0.0
70191,22,M,China,27.7187036,106.896811,Search,533.0,1.0,0.0,1,1,1.0,114.91000366210938,114.91000366210938,medium,0.0
76750,13,M,China,27.7187036,106.896811,Search,120.0,0.0,0.0,1,1,1.0,38.84000015258789,38.84000015258789,none,0.0
78176,58,F,China,27.7187036,106.896811,Facebook,133.0,0.0,0.0,1,2,2.0,109.93999671936034,109.93999671936034,medium,1.0
83633,25,F,China,27.7187036,106.896811,Search,125.0,0.0,0.0,1,3,3.0,68.1800012588501,68.1800012588501,medium,0.0
98640,59,F,China,27.7187036,106.896811,Search,48.0,0.0,0.0,1,2,2.0,31.979999542236328,31.979999542236328,high,1.0
20002,33,F,China,27.66753094,106.9476702,Search,291.0,0.0,0.0,1,1,1.0,49.5,49.5,low,0.0
22421,57,M,China,27.66753094,106.9476702,Search,413.0,0.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,high,1.0
26583,22,F,China,27.66753094,106.9476702,Facebook,27.0,0.0,0.0,2,3,1.5,108.48000144958496,54.24000072479248,low,0.0
39738,34,M,China,27.66753094,106.9476702,Search,561.0,0.0,0.0,1,1,1.0,49.5,49.5,medium,0.0
45910,64,F,China,27.66753094,106.9476702,Search,293.0,0.0,0.0,1,1,1.0,15.0,15.0,medium,0.0
51181,33,F,China,27.66753094,106.9476702,Organic,102.0,0.0,0.0,1,1,1.0,13.300000190734863,13.300000190734863,low,0.0
68165,66,F,China,27.66753094,106.9476702,Organic,495.0,0.0,0.0,1,1,1.0,50.0,50.0,high,0.0
75286,49,F,China,27.66753094,106.9476702,Search,7.0,1.0,0.0,1,2,2.0,31.270000457763672,31.270000457763672,low,1.0
87208,33,F,China,27.66753094,106.9476702,Search,105.0,1.0,0.0,1,3,3.0,371.93999671936035,371.93999671936035,low,0.0
92140,46,F,China,27.66753094,106.9476702,Search,51.0,0.0,0.0,2,2,1.0,42.989999771118164,21.494999885559082,low,1.0
1956,49,M,China,27.70373198,106.9854543,Email,527.0,1.0,0.0,1,1,1.0,14.0,14.0,low,1.0
15307,18,F,China,27.70373198,106.9854543,Display,28.0,1.0,0.0,2,5,2.5,347.60000133514404,173.80000066757202,low,0.0
29702,61,M,China,27.70373198,106.9854543,Search,211.0,0.0,0.0,2,3,1.5,100.95000076293945,50.47500038146973,high,1.0
35321,37,M,China,27.70373198,106.9854543,Organic,608.0,0.0,1.0,1,1,1.0,25.0,25.0,low,1.0
35609,31,F,China,27.70373198,106.9854543,Facebook,234.0,0.0,0.0,1,2,2.0,161.98000526428223,161.98000526428223,low,0.0
44353,55,M,China,27.70373198,106.9854543,Search,9.0,0.0,0.0,2,3,1.5,70.48999977111816,35.24499988555908,high,1.0
57891,18,F,China,27.70373198,106.9854543,Facebook,382.0,0.0,0.0,1,1,1.0,68.94999694824219,68.94999694824219,medium,0.0
60125,40,F,China,27.70373198,106.9854543,Facebook,44.0,0.0,0.0,2,3,1.5,104.6200008392334,52.3100004196167,low,1.0
62082,23,M,China,27.70373198,106.9854543,Search,479.0,0.0,1.0,1,1,1.0,17.989999771118164,17.989999771118164,low,1.0
79435,17,F,China,27.70373198,106.9854543,Display,262.0,0.0,0.0,1,1,1.0,96.0,96.0,low,0.0
86056,40,M,China,27.70373198,106.9854543,Search,461.0,0.0,0.0,1,1,1.0,119.9499969482422,119.9499969482422,low,1.0
89939,12,M,China,27.70373198,106.9854543,Search,448.0,0.0,0.0,2,4,2.0,141.95000076293945,70.97500038146973,none,0.0
8047,67,F,China,26.57655649,107.9709655,Search,147.0,0.0,0.0,1,1,1.0,97.0,97.0,high,0.0
11152,33,F,China,26.57655649,107.9709655,Search,76.0,0.0,0.0,2,3,1.5,75.44000148773193,37.72000074386597,low,1.0
12493,41,F,China,26.57655649,107.9709655,Email,268.0,0.0,0.0,1,1,1.0,169.99000549316406,169.99000549316406,low,0.0
14888,64,M,China,26.57655649,107.9709655,Organic,457.0,2.0,0.0,2,5,2.5,294.51000022888184,147.25500011444092,high,0.0
15772,14,F,China,26.57655649,107.9709655,Search,231.0,1.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,none,0.0
17846,12,M,China,26.57655649,107.9709655,Email,1.0,0.0,0.0,2,2,1.0,114.9900016784668,57.4950008392334,none,0.0
36320,38,F,China,26.57655649,107.9709655,Search,44.0,0.0,0.0,1,1,1.0,129.99000549316406,129.99000549316406,low,0.0
44935,29,F,China,26.57655649,107.9709655,Search,299.0,0.0,0.0,1,1,1.0,59.0,59.0,medium,0.0
55770,18,F,China,26.57655649,107.9709655,Search,478.0,0.0,0.0,1,1,1.0,99.98999786376952,99.98999786376952,low,0.0
58448,63,M,China,26.57655649,107.9709655,Organic,147.0,1.0,0.0,1,2,2.0,334.9499969482422,334.9499969482422,high,0.0
72047,34,M,China,26.57655649,107.9709655,Email,437.0,0.0,0.0,1,3,3.0,286.98999977111816,286.98999977111816,low,0.0
82781,31,M,China,26.57655649,107.9709655,Search,623.0,0.0,0.0,1,4,4.0,321.9900016784668,321.9900016784668,low,0.0
14660,60,F,China,27.7310723,109.1947976,Organic,150.0,0.0,0.0,3,6,2.0,473.4799995422363,157.82666651407877,high,1.0
23516,35,M,China,27.7310723,109.1947976,Search,386.0,0.0,0.0,1,1,1.0,15.270000457763672,15.270000457763672,low,0.0
43575,22,M,China,27.7310723,109.1947976,Search,249.0,0.0,0.0,1,2,2.0,93.22000122070312,93.22000122070312,low,0.0
46992,12,M,China,27.7310723,109.1947976,Search,249.0,0.0,0.0,1,1,1.0,11.449999809265137,11.449999809265137,none,0.0
57304,67,F,China,27.7310723,109.1947976,Organic,422.0,0.0,0.0,1,1,1.0,44.0,44.0,medium,0.0
81931,32,M,China,27.7310723,109.1947976,Search,542.0,0.0,0.0,1,1,1.0,169.9499969482422,169.9499969482422,low,0.0
94017,48,F,South Korea,35.15352463,126.7943817,Organic,19.0,0.0,0.0,1,4,4.0,262.9600009918213,262.9600009918213,low,1.0
29489,36,F,South Korea,35.19390857,126.8099473,Search,666.0,0.0,0.0,1,2,2.0,222.5,222.5,low,0.0
49489,40,F,South Korea,35.15491767,126.8157197,Search,125.0,0.0,0.0,2,3,1.5,108.94000244140625,54.470001220703125,low,1.0
79006,19,F,South Korea,35.15491767,126.8157197,Organic,368.0,0.0,0.0,2,2,1.0,135.58999824523926,67.79499912261963,low,0.0
9534,19,F,South Korea,35.17252032,126.8216459,Email,434.0,0.0,0.0,1,1,1.0,69.5,69.5,low,0.0
52846,23,F,South Korea,35.17252032,126.8216459,Organic,276.0,0.0,0.0,1,2,2.0,70.65999794006348,70.65999794006348,low,1.0
52939,67,M,South Korea,35.21449332,126.8378668,Search,272.0,0.0,0.0,1,2,2.0,206.40999221801758,206.40999221801758,medium,0.0
66870,39,F,South Korea,35.21449332,126.8378668,Search,718.0,0.0,0.0,1,1,1.0,168.0,168.0,low,1.0
97814,53,F,South Korea,35.15332907,126.8421802,Search,54.0,0.0,0.0,2,2,1.0,43.97999954223633,21.989999771118164,medium,1.0
51338,13,M,South Korea,35.18970286,126.8475696,Search,120.0,0.0,0.0,1,1,1.0,69.87999725341797,69.87999725341797,none,0.0
85668,48,F,South Korea,35.18970286,126.8475696,Search,352.0,0.0,0.0,1,1,1.0,11.9399995803833,11.9399995803833,medium,1.0
8296,52,M,South Korea,35.11578585,126.8511765,Organic,273.0,0.0,0.0,1,2,2.0,351.9400119781494,351.9400119781494,high,1.0
68477,42,F,South Korea,35.11578585,126.8511765,Search,43.0,1.0,0.0,1,1,1.0,65.4000015258789,65.4000015258789,low,0.0
75432,17,M,South Korea,35.15592493,126.8618875,Search,287.0,0.0,0.0,1,2,2.0,73.98000144958496,73.98000144958496,low,0.0
82867,19,F,South Korea,35.15592493,126.8618875,Search,30.0,0.0,0.0,2,2,1.0,89.9800033569336,44.9900016784668,low,0.0
52850,60,F,South Korea,35.1250577,126.8751286,Search,90.0,0.0,0.0,3,3,1.0,76.9000015258789,25.633333841959637,medium,1.0
62309,23,F,South Korea,35.14522187,126.8764711,Search,106.0,0.0,0.0,1,1,1.0,68.0,68.0,low,0.0
33345,17,M,South Korea,35.17843101,126.8780835,Search,717.0,0.0,0.0,1,1,1.0,14.0,14.0,low,0.0
50830,54,F,South Korea,35.20265612,126.8786632,Search,467.0,0.0,0.0,4,7,1.75,308.9100008010864,77.2275002002716,high,1.0
55303,22,F,South Korea,35.11085711,126.8824053,Search,569.0,0.0,0.0,1,1,1.0,142.77999877929688,142.77999877929688,low,0.0
75518,51,M,South Korea,35.1540958,126.8883523,Search,526.0,0.0,0.0,2,3,1.5,221.0,110.5,medium,1.0
52877,35,M,South Korea,35.13090625,126.8956039,Search,81.0,0.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,low,1.0
29254,27,M,South Korea,35.21060225,126.8958397,Search,406.0,0.0,0.0,1,1,1.0,64.98999786376953,64.98999786376953,low,0.0
41856,27,F,South Korea,35.14482234,126.8959066,Search,108.0,0.0,0.0,1,1,1.0,139.0,139.0,low,0.0
20046,51,F,South Korea,35.11536398,126.9000764,Organic,448.0,0.0,0.0,1,1,1.0,20.0,20.0,high,1.0
10525,40,F,South Korea,35.17919293,126.9005834,Search,271.0,0.0,0.0,1,1,1.0,198.0,198.0,low,1.0
24707,17,M,South Korea,35.17919293,126.9005834,Email,369.0,0.0,0.0,1,1,1.0,62.36000061035156,62.36000061035156,low,0.0
92063,29,F,South Korea,35.20295723,126.906199,Search,30.0,0.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,medium,0.0
63221,32,M,South Korea,35.19090758,126.9107597,Search,337.0,0.0,0.0,1,1,1.0,49.5,49.5,low,1.0
9216,58,F,South Korea,35.16714343,126.9122625,Search,59.0,0.0,0.0,1,2,2.0,84.9900016784668,84.9900016784668,medium,1.0
79431,41,M,South Korea,35.19163261,126.9132617,Search,124.0,0.0,0.0,2,2,1.0,184.5,92.25,medium,1.0
91046,58,F,South Korea,35.12355482,126.9133233,Search,178.0,0.0,0.0,1,4,4.0,188.95000076293945,188.95000076293945,high,1.0
64877,20,F,South Korea,35.18943219,126.9276332,Search,11.0,0.0,0.0,1,1,1.0,95.47000122070312,95.47000122070312,low,0.0
31348,12,F,South Korea,35.1697424,126.9368932,Search,394.0,0.0,0.0,1,1,1.0,28.5,28.5,none,0.0
75087,46,F,South Korea,35.1697424,126.9368932,Search,137.0,0.0,0.0,1,2,2.0,255.92999267578125,255.92999267578125,low,1.0
63130,35,F,South Korea,37.74849866,126.5556917,Organic,341.0,0.0,1.0,1,2,2.0,69.0,69.0,low,1.0
16150,13,M,South Korea,37.64058939,126.5661827,Facebook,248.0,0.0,0.0,2,4,2.0,267.69000244140625,133.84500122070312,none,0.0
19390,23,M,South Korea,37.64058939,126.5661827,Search,156.0,0.0,0.0,2,2,1.0,60.900001525878906,30.450000762939453,low,0.0
15700,58,F,South Korea,37.69607337,126.5996892,Email,163.0,0.0,0.0,2,2,1.0,238.0800018310547,119.04000091552734,medium,1.0
16124,25,M,South Korea,37.69607337,126.5996892,Organic,376.0,0.0,1.0,2,4,2.0,196.36999893188477,98.18499946594238,medium,1.0
98356,64,F,South Korea,37.16689757,126.6376677,Search,216.0,0.0,0.0,2,4,2.0,235.11999702453613,117.55999851226807,high,0.0
28441,70,F,South Korea,37.14826401,126.6647475,Organic,36.0,0.0,0.0,1,2,2.0,39.989999771118164,39.989999771118164,medium,0.0
92639,21,F,South Korea,37.14826401,126.6647475,Search,154.0,0.0,0.0,1,1,1.0,15.0,15.0,low,0.0
72250,70,F,South Korea,37.64429625,126.6715442,Search,530.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,low,0.0
6993,14,F,South Korea,37.08598261,126.678638,Search,28.0,1.0,0.0,1,2,2.0,184.0,184.0,none,0.0
37712,48,M,South Korea,37.08598261,126.678638,Search,215.0,0.0,0.0,1,1,1.0,48.950000762939446,48.950000762939446,medium,1.0
49973,46,M,South Korea,37.08598261,126.678638,Search,155.0,0.0,0.0,2,2,1.0,96.55999755859375,48.279998779296875,low,1.0
37099,18,M,South Korea,37.34420206,126.6910692,Search,11.0,0.0,0.0,2,2,1.0,104.98999977111816,52.49499988555908,medium,0.0
59471,42,F,South Korea,37.34420206,126.6910692,Search,400.0,0.0,1.0,1,1,1.0,9.65999984741211,9.65999984741211,low,1.0
32538,33,F,South Korea,37.68323396,126.6912194,Search,100.0,0.0,0.0,1,1,1.0,34.900001525878906,34.900001525878906,low,0.0
44477,32,M,South Korea,37.77860654,126.6915837,Search,516.0,0.0,0.0,1,2,2.0,120.98999786376952,120.98999786376952,medium,0.0
13404,70,F,South Korea,37.80388376,126.7018722,Search,40.0,0.0,0.0,1,1,1.0,142.0,142.0,low,0.0
34759,63,M,South Korea,37.80388376,126.7018722,Email,226.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,high,0.0
31293,30,M,South Korea,37.34338947,126.7109209,Search,508.0,0.0,0.0,1,1,1.0,59.0,59.0,low,0.0
39846,23,F,South Korea,37.34338947,126.7109209,Search,176.0,0.0,0.0,3,5,1.6666666666666667,493.4799995422363,164.49333318074545,low,0.0
49788,52,F,South Korea,37.34338947,126.7109209,Search,92.0,0.0,0.0,1,1,1.0,7.519999980926514,7.519999980926514,high,1.0
51938,49,F,South Korea,37.34338947,126.7109209,Search,245.0,1.0,0.0,1,1,1.0,47.799999237060554,47.799999237060554,low,1.0
66196,16,F,South Korea,37.34338947,126.7109209,Search,88.0,0.0,0.0,1,2,2.0,187.20000076293945,187.20000076293945,medium,0.0
96480,19,M,South Korea,37.94242242,126.711593,Search,376.0,0.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,low,0.0
52344,33,F,South Korea,37.33165801,126.7127388,Search,19.0,0.0,0.0,4,5,1.25,152.67000198364258,38.167500495910645,low,0.0
46981,62,F,South Korea,37.66580643,126.7141123,Search,260.0,0.0,0.0,1,1,1.0,25.0,25.0,high,1.0
48853,37,M,South Korea,37.66580643,126.7141123,Search,51.0,0.0,0.0,1,1,1.0,58.02999877929688,58.02999877929688,low,1.0
61280,30,F,South Korea,37.69106568,126.7204315,Search,32.0,0.0,0.0,1,1,1.0,14.5,14.5,low,0.0
71845,16,F,South Korea,37.32245516,126.7230201,Search,26.0,0.0,0.0,1,3,3.0,250.61999511718753,250.61999511718753,low,0.0
62373,60,F,South Korea,37.71153051,126.7233223,Search,86.0,0.0,0.0,2,2,1.0,76.86999893188477,38.43499946594238,medium,1.0
12012,70,M,South Korea,37.67207165,126.7410425,Organic,460.0,0.0,0.0,1,1,1.0,33.9900016784668,33.9900016784668,high,0.0
19976,35,F,South Korea,37.67207165,126.7410425,Display,561.0,0.0,0.0,1,1,1.0,122.5,122.5,medium,1.0
38535,34,F,South Korea,37.67207165,126.7410425,Organic,292.0,0.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,low,0.0
58035,23,M,South Korea,37.67207165,126.7410425,Organic,1.0,0.0,0.0,1,1,1.0,55.5,55.5,low,0.0
11050,55,M,South Korea,37.30927529,126.7428152,Search,636.0,0.0,0.0,1,2,2.0,88.98999977111816,88.98999977111816,high,1.0
49884,41,M,South Korea,37.30927529,126.7428152,Display,195.0,0.0,0.0,1,2,2.0,120.97999763488768,120.97999763488768,low,0.0
54842,44,M,South Korea,37.30927529,126.7428152,Organic,104.0,0.0,0.0,1,1,1.0,34.0,34.0,low,1.0
62508,51,F,South Korea,37.30927529,126.7428152,Organic,247.0,0.0,0.0,1,1,1.0,49.950000762939446,49.950000762939446,medium,1.0
11387,58,M,South Korea,37.49886063,126.7487055,Facebook,75.0,0.0,0.0,1,1,1.0,49.950000762939446,49.950000762939446,medium,1.0
21715,59,F,South Korea,37.35607907,126.7517507,Search,14.0,0.0,0.0,1,1,1.0,80.0,80.0,high,1.0
25086,15,M,South Korea,37.50048062,126.752119,Organic,284.0,0.0,0.0,1,1,1.0,35.9900016784668,35.9900016784668,none,0.0
49391,18,M,South Korea,37.50048062,126.752119,Organic,15.0,0.0,1.0,1,1,1.0,25.0,25.0,low,0.0
62224,31,M,South Korea,37.50048062,126.752119,Search,4.0,0.0,0.0,2,2,1.0,219.0,109.5,medium,1.0
78998,61,M,South Korea,37.51067692,126.7522177,Search,300.0,0.0,0.0,1,1,1.0,56.0,56.0,high,1.0
50269,20,F,South Korea,37.18911763,126.754535,Search,315.0,0.0,0.0,2,2,1.0,47.40999984741211,23.704999923706055,medium,0.0
31592,47,M,South Korea,37.73124725,126.756496,Search,90.0,0.0,0.0,1,2,2.0,184.9399948120117,184.9399948120117,low,1.0
48529,39,M,South Korea,37.38454124,126.7566987,Search,287.0,0.0,0.0,1,1,1.0,42.9900016784668,42.9900016784668,medium,1.0
31758,64,F,South Korea,37.48311058,126.7571346,Organic,343.0,0.0,0.0,2,2,1.0,147.89999961853027,73.94999980926514,medium,0.0
17463,40,F,South Korea,37.71482802,126.7605003,Search,464.0,2.0,1.0,1,1,1.0,38.0,38.0,low,1.0
28857,35,M,South Korea,37.71482802,126.7605003,Search,444.0,0.0,0.0,2,2,1.0,54.88999938964844,27.44499969482422,low,1.0
71334,21,M,South Korea,37.71482802,126.7605003,Search,65.0,0.0,0.0,1,3,3.0,69.02000141143799,69.02000141143799,low,0.0
9497,30,M,South Korea,37.64784339,126.760847,Organic,57.0,0.0,0.0,1,1,1.0,89.98999786376953,89.98999786376953,low,0.0
10008,47,F,South Korea,37.64784339,126.760847,Search,28.0,0.0,0.0,2,2,1.0,284.0,142.0,medium,1.0
84370,47,F,South Korea,37.64784339,126.760847,Search,83.0,1.0,1.0,1,1,1.0,118.0,118.0,low,1.0
11872,65,M,South Korea,37.67082972,126.7618134,Organic,671.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,high,0.0
36469,37,F,South Korea,37.67082972,126.7618134,Organic,183.0,0.0,0.0,1,1,1.0,32.97999954223633,32.97999954223633,low,1.0
21270,51,M,South Korea,37.60674615,126.7626578,Search,151.0,0.0,0.0,1,1,1.0,62.700000762939446,62.700000762939446,high,1.0
